"cod","ies","uf","categoria","cpc_metrico","cpc","regiao"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.264115339,"CPC 3","Sudeste"
271,"UNIVERSIDADE DO OESTE PAULISTA","SP","Privada sem fins lucrativos",3.017251385,"CPC 4","Sudeste"
275,"UNIVERSIDADE DO VALE DO PARAÍBA","SP","Privada sem fins lucrativos",2.061172522,"CPC 3","Sudeste"
296,"UNIVERSIDADE DA REGIÃO DA CAMPANHA","RS","Privada sem fins lucrativos",2.054743903,"CPC 3","Sul"
298,"UNIVERSIDADE PITÁGORAS UNOPAR","PR","Privada com fins lucrativos",2.402244264,"CPC 3","Sul"
319,"UNIVERSIDADE BRASIL","SP","Privada sem fins lucrativos",1.960444412,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.810578129,"CPC 3","Sudeste"
355,"UNIVERSIDADE TUIUTI DO PARANÁ","PR","Privada com fins lucrativos",3.013593479,"CPC 4","Sul"
383,"UNIVERSIDADE DA AMAZÔNIA","PA","Privada com fins lucrativos",3.829893905,"CPC 4","Norte"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",3.328408553,"CPC 4","Nordeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.101511178,"CPC 4","Sudeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.505069078,"CPC 3","Sul"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.863782691,"CPC 3","Sudeste"
582,"UNIVERSIDADE FEDERAL DE SANTA MARIA","RS","Pública Federal",3.198849601,"CPC 4","Sul"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",3.508308396,"CPC 4","Nordeste"
586,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","Pública Federal",3.220040376,"CPC 4","Sudeste"
699,"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA","RO","Pública Federal",3.429674324,"CPC 4","Norte"
699,"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA","RO","Pública Federal",1.68867799,"CPC 2","Norte"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.583232185,"CPC 3","Nordeste"
296,"UNIVERSIDADE DA REGIÃO DA CAMPANHA","RS","Privada sem fins lucrativos",2.587205928,"CPC 3","Sul"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.856860726,"CPC 3","Sul"
9,"UNIVERSIDADE ESTADUAL DE LONDRINA","PR","Pública Estadual",4.366182367,"CPC 5","Sul"
671,"UNIVERSIDADE ANHANGUERA","MS","Privada com fins lucrativos",2.394979176,"CPC 3","Centro-Oeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.587746374,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.624495052,"CPC 3","Sudeste"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",3.246303482,"CPC 4","Sul"
387,"UNIVERSIDADE CATÓLICA DOM BOSCO","MS","Privada sem fins lucrativos",3.081139039,"CPC 4","Centro-Oeste"
56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO","SP","Pública Estadual",3.227626482,"CPC 4","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.152364032,"CPC 4","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",3.104772418,"CPC 4","Sudeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.841652691,"CPC 3","Sudeste"
569,"UNIVERSIDADE FEDERAL DO PARÁ","PA","Pública Federal",3.020405938,"CPC 4","Norte"
586,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","Pública Federal",3.124918494,"CPC 4","Sudeste"
20,"UNIVERSIDADE DE PASSO FUNDO","RS","Privada sem fins lucrativos",2.574239758,"CPC 3","Sul"
2,"UNIVERSIDADE DE BRASÍLIA","DF","Pública Federal",3.589658617,"CPC 4","Centro-Oeste"
22,"UNIVERSIDADE PRESBITERIANA MACKENZIE","SP","Privada sem fins lucrativos",3.025696632,"CPC 4","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",2.919480569,"CPC 3","Sudeste"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.593420615,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.691091113,"CPC 3","Sul"
605,"UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL","SP","Pública Municipal",2.4528507,"CPC 3","Sudeste"
952,"UNIVERSIDADE SANTA CECÍLIA","SP","Privada sem fins lucrativos",2.756869291,"CPC 3","Sudeste"
665,"UNIVERSIDADE DE TAUBATÉ","SP","Pública Municipal",2.604298141,"CPC 3","Sudeste"
2,"UNIVERSIDADE DE BRASÍLIA","DF","Pública Federal",3.626396338,"CPC 4","Centro-Oeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.434391004,"CPC 4","Nordeste"
669,"UNIVERSIDADE NILTON LINS","AM","Privada sem fins lucrativos",2.038728347,"CPC 3","Norte"
664,"UNIVERSIDADE VILA VELHA","ES","Privada sem fins lucrativos",3.560915553,"CPC 4","Sudeste"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",3.697131684,"CPC 4","Sul"
21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL","RS","Privada sem fins lucrativos",3.290817729,"CPC 4","Sul"
266,"UNIVERSIDADE METODISTA DE PIRACICABA","SP","Privada sem fins lucrativos",2.738294135,"CPC 3","Sudeste"
295,"UNIVERSIDADE DE SANTA CRUZ DO SUL","RS","Privada sem fins lucrativos",2.956707149,"CPC 4","Sul"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.429906667,"CPC 3","Sudeste"
571,"UNIVERSIDADE FEDERAL DO PARANÁ","PR","Pública Federal",3.228335348,"CPC 4","Sul"
575,"UNIVERSIDADE FEDERAL DE MINAS GERAIS","MG","Pública Federal",3.404756175,"CPC 4","Sudeste"
576,"UNIVERSIDADE FEDERAL DE JUIZ DE FORA","MG","Pública Federal",3.06271798,"CPC 4","Sudeste"
584,"UNIVERSIDADE FEDERAL DE GOIÁS","GO","Pública Federal",2.713505978,"CPC 3","Centro-Oeste"
665,"UNIVERSIDADE DE TAUBATÉ","SP","Pública Municipal",2.526820732,"CPC 3","Sudeste"
403,"UNIVERSIDADE CATÓLICA DE BRASÍLIA","DF","Privada sem fins lucrativos",3.465171208,"CPC 4","Centro-Oeste"
227,"UNIVERSIDADE CATÓLICA DE SANTOS","SP","Privada sem fins lucrativos",3.139859006,"CPC 4","Sudeste"
295,"UNIVERSIDADE DE SANTA CRUZ DO SUL","RS","Privada sem fins lucrativos",3.43671118,"CPC 4","Sul"
528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO","RJ","Privada sem fins lucrativos",2.682892236,"CPC 3","Sudeste"
528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO","RJ","Privada sem fins lucrativos",2.437466255,"CPC 3","Sudeste"
569,"UNIVERSIDADE FEDERAL DO PARÁ","PA","Pública Federal",2.903464292,"CPC 3","Norte"
571,"UNIVERSIDADE FEDERAL DO PARANÁ","PR","Pública Federal",3.210474625,"CPC 4","Sul"
571,"UNIVERSIDADE FEDERAL DO PARANÁ","PR","Pública Federal",3.360083616,"CPC 4","Sul"
663,"UNIVERSIDADE SALGADO DE OLIVEIRA","RJ","Privada sem fins lucrativos",1.852670262,"CPC 2","Sudeste"
670,"UNIVERSIDADE SÃO FRANCISCO","SP","Privada sem fins lucrativos",3.106205569,"CPC 4","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.427847852,"CPC 3","Sudeste"
3151,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","SC","Privada sem fins lucrativos",3.288391763,"CPC 4","Sul"
528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO","RJ","Privada sem fins lucrativos",2.85858892,"CPC 3","Sudeste"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",3.41823811,"CPC 4","Sul"
29,"UNIVERSIDADE ESTADUAL DO CEARÁ","CE","Pública Estadual",2.731699739,"CPC 3","Nordeste"
176,"UNIVERSIDADE CASTELO BRANCO","RJ","Privada sem fins lucrativos",2.158544301,"CPC 3","Sudeste"
271,"UNIVERSIDADE DO OESTE PAULISTA","SP","Privada sem fins lucrativos",2.888794042,"CPC 3","Sudeste"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",3.176707069,"CPC 4","Nordeste"
570,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","RN","Pública Federal",3.205247455,"CPC 4","Nordeste"
578,"UNIVERSIDADE FEDERAL DA BAHIA","BA","Pública Federal",3.201423323,"CPC 4","Nordeste"
580,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","PE","Pública Federal",2.837320761,"CPC 3","Nordeste"
532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL","RS","Privada sem fins lucrativos",2.960644792,"CPC 4","Sul"
20,"UNIVERSIDADE DE PASSO FUNDO","RS","Privada sem fins lucrativos",3.1233199,"CPC 4","Sul"
403,"UNIVERSIDADE CATÓLICA DE BRASÍLIA","DF","Privada sem fins lucrativos",3.754733359,"CPC 4","Centro-Oeste"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.985806977,"CPC 4","Sul"
176,"UNIVERSIDADE CASTELO BRANCO","RJ","Privada sem fins lucrativos",2.389014499,"CPC 3","Sudeste"
266,"UNIVERSIDADE METODISTA DE PIRACICABA","SP","Privada sem fins lucrativos",2.435739154,"CPC 3","Sudeste"
298,"UNIVERSIDADE PITÁGORAS UNOPAR","PR","Privada com fins lucrativos",3.313566406,"CPC 4","Sul"
426,"UNIVERSIDADE FRANCISCANA","RS","Privada sem fins lucrativos",2.552339729,"CPC 3","Sul"
605,"UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL","SP","Pública Municipal",2.878691203,"CPC 3","Sudeste"
579,"UNIVERSIDADE FEDERAL DA PARAÍBA","PB","Pública Federal",3.616028451,"CPC 4","Nordeste"
663,"UNIVERSIDADE SALGADO DE OLIVEIRA","RJ","Privada sem fins lucrativos",2.423425612,"CPC 3","Sudeste"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.849575307,"CPC 3","Sul"
22,"UNIVERSIDADE PRESBITERIANA MACKENZIE","SP","Privada sem fins lucrativos",3.407330662,"CPC 4","Sudeste"
150,"UNIVERSIDADE DE SOROCABA","SP","Privada sem fins lucrativos",2.753022979,"CPC 3","Sudeste"
663,"UNIVERSIDADE SALGADO DE OLIVEIRA","RJ","Privada sem fins lucrativos",2.077953152,"CPC 3","Sudeste"
694,"UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL","MS","Pública Federal",3.285048063,"CPC 4","Centro-Oeste"
664,"UNIVERSIDADE VILA VELHA","ES","Privada sem fins lucrativos",3.510469006,"CPC 4","Sudeste"
634,"UNIVERSIDADE FEDERAL DE PELOTAS","RS","Pública Federal",3.014719817,"CPC 4","Sul"
2,"UNIVERSIDADE DE BRASÍLIA","DF","Pública Federal",3.282538082,"CPC 4","Centro-Oeste"
143,"UNIVERSIDADE DE UBERABA","MG","Privada sem fins lucrativos",2.071547396,"CPC 3","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",3.44867472,"CPC 4","Sudeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.863511903,"CPC 3","Sudeste"
519,"UNIVERSIDADE CATÓLICA DO SALVADOR","BA","Privada sem fins lucrativos",2.658718781,"CPC 3","Nordeste"
532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL","RS","Privada sem fins lucrativos",2.790841142,"CPC 3","Sul"
569,"UNIVERSIDADE FEDERAL DO PARÁ","PA","Pública Federal",3.384089346,"CPC 4","Norte"
572,"UNIVERSIDADE FEDERAL FLUMINENSE","RJ","Pública Federal",2.986522362,"CPC 4","Sudeste"
457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO","SP","Privada com fins lucrativos",2.618902694,"CPC 3","Sudeste"
671,"UNIVERSIDADE ANHANGUERA","MS","Privada com fins lucrativos",2.296475656,"CPC 3","Centro-Oeste"
482,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","SC","Privada sem fins lucrativos",NA,"Sem Conceito","Sul"
532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL","RS","Privada sem fins lucrativos",2.794940109,"CPC 3","Sul"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.877977543,"CPC 3","Sul"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.478621636,"CPC 3","Sudeste"
513,"UNIVERSIDADE VALE DO RIO DOCE","MG","Privada sem fins lucrativos",2.116357745,"CPC 3","Sudeste"
83,"UNIVERSIDADE DO VALE DO ITAJAÍ","SC","Privada sem fins lucrativos",3.489967408,"CPC 4","Sul"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.847182463,"CPC 3","Sudeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.241771456,"CPC 4","Nordeste"
19,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS","SP","Privada sem fins lucrativos",2.843570078,"CPC 3","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",3.229929547,"CPC 4","Sudeste"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.424512507,"CPC 4","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.464559243,"CPC 3","Sul"
577,"UNIVERSIDADE FEDERAL DE ALAGOAS","AL","Pública Federal",2.385809635,"CPC 3","Nordeste"
582,"UNIVERSIDADE FEDERAL DE SANTA MARIA","RS","Pública Federal",3.271717233,"CPC 4","Sul"
952,"UNIVERSIDADE SANTA CECÍLIA","SP","Privada sem fins lucrativos",2.371739989,"CPC 3","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.924830705,"CPC 3","Sudeste"
275,"UNIVERSIDADE DO VALE DO PARAÍBA","SP","Privada sem fins lucrativos",1.892990392,"CPC 2","Sudeste"
295,"UNIVERSIDADE DE SANTA CRUZ DO SUL","RS","Privada sem fins lucrativos",2.373810251,"CPC 3","Sul"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.980715863,"CPC 4","Sudeste"
513,"UNIVERSIDADE VALE DO RIO DOCE","MG","Privada sem fins lucrativos",2.024280884,"CPC 3","Sudeste"
575,"UNIVERSIDADE FEDERAL DE MINAS GERAIS","MG","Pública Federal",3.603883502,"CPC 4","Sudeste"
580,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","PE","Pública Federal",2.969839656,"CPC 4","Nordeste"
586,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","Pública Federal",3.079643866,"CPC 4","Sudeste"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.430467968,"CPC 3","Sul"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",2.92431608,"CPC 3","Nordeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.604638004,"CPC 3","Sudeste"
2,"UNIVERSIDADE DE BRASÍLIA","DF","Pública Federal",3.641366536,"CPC 4","Centro-Oeste"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",3.128458137,"CPC 4","Sul"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.733395452,"CPC 3","Sul"
23,"UNIVERSIDADE FEEVALE","RS","Privada sem fins lucrativos",2.805593677,"CPC 3","Sul"
15015,"Universidade Estadual do Norte do Paraná","PR","Pública Estadual",3.605667632,"CPC 4","Sul"
227,"UNIVERSIDADE CATÓLICA DE SANTOS","SP","Privada sem fins lucrativos",3.254129752,"CPC 4","Sudeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.642499091,"CPC 3","Sudeste"
572,"UNIVERSIDADE FEDERAL FLUMINENSE","RJ","Pública Federal",1.13752224,"CPC 2","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.964517262,"CPC 4","Sudeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.636067677,"CPC 3","Sul"
2,"UNIVERSIDADE DE BRASÍLIA","DF","Pública Federal",3.384389398,"CPC 4","Centro-Oeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.675618883,"CPC 3","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.755804492,"CPC 3","Sudeste"
528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO","RJ","Privada sem fins lucrativos",2.943134663,"CPC 3","Sudeste"
555,"UNIVERSIDADE DE FORTALEZA","CE","Privada sem fins lucrativos",3.013064989,"CPC 4","Nordeste"
571,"UNIVERSIDADE FEDERAL DO PARANÁ","PR","Pública Federal",2.836911505,"CPC 3","Sul"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.616917704,"CPC 3","Sudeste"
82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","SC","Privada sem fins lucrativos",3.682429632,"CPC 4","Sul"
124,"UNIVERSIDADE DE ARARAQUARA","SP","Privada sem fins lucrativos",1.627017952,"CPC 2","Sudeste"
446,"UNIVERSIDADE DE CRUZ ALTA","RS","Privada sem fins lucrativos",3.065212572,"CPC 4","Sul"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.835945426,"CPC 3","Nordeste"
143,"UNIVERSIDADE DE UBERABA","MG","Privada sem fins lucrativos",2.861984018,"CPC 3","Sudeste"
387,"UNIVERSIDADE CATÓLICA DOM BOSCO","MS","Privada sem fins lucrativos",2.896643964,"CPC 3","Centro-Oeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",3.525106919,"CPC 4","Sul"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",2.549596092,"CPC 3","Sudeste"
576,"UNIVERSIDADE FEDERAL DE JUIZ DE FORA","MG","Pública Federal",3.330157688,"CPC 4","Sudeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",3.114764992,"CPC 4","Sudeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",3.040978524,"CPC 4","Nordeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",3.138273998,"CPC 4","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",3.013550646,"CPC 4","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",3.473036696,"CPC 4","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",3.331982489,"CPC 4","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",3.044244072,"CPC 4","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",2.696370908,"CPC 3","Sudeste"
641,"UNIVERSIDADE LA SALLE","RS","Privada sem fins lucrativos",3.053719031,"CPC 4","Sul"
1586,"UNIVERSIDADE DO VALE DO SAPUCAÍ","MG","Privada sem fins lucrativos",2.768694956,"CPC 3","Sudeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",3.198544536,"CPC 4","Nordeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",2.9189011,"CPC 3","Nordeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",2.864686562,"CPC 3","Nordeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",3.528003438,"CPC 4","Nordeste"
3849,"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS","TO","Pública Federal",3.194239757,"CPC 4","Norte"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",2.909333898,"CPC 3","Sudeste"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",2.711359108,"CPC 3","Sul"
266,"UNIVERSIDADE METODISTA DE PIRACICABA","SP","Privada sem fins lucrativos",3.446209103,"CPC 4","Sudeste"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.887050116,"CPC 3","Sul"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.772320324,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.90483888,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.552627164,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","GO","Privada sem fins lucrativos",2.961868553,"CPC 4","Centro-Oeste"
298,"UNIVERSIDADE PITÁGORAS UNOPAR","PR","Privada com fins lucrativos",2.054200904,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.46156812,"CPC 3","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.667124015,"CPC 3","Sul"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.294956172,"CPC 3","Sudeste"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.145085577,"CPC 4","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.029242529,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.786278575,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.145251894,"CPC 3","Sul"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",1.686875747,"CPC 2","Centro-Oeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.736014384,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.311898306,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.689415358,"CPC 4","Sul"
555,"UNIVERSIDADE DE FORTALEZA","CE","Privada sem fins lucrativos",2.93480702,"CPC 3","Nordeste"
555,"UNIVERSIDADE DE FORTALEZA","CE","Privada sem fins lucrativos",2.922038985,"CPC 3","Nordeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.106540842,"CPC 3","Centro-Oeste"
420,"UNIVERSIDADE DE MARÍLIA","SP","Privada com fins lucrativos",3.51248356,"CPC 4","Sudeste"
671,"UNIVERSIDADE ANHANGUERA","MS","Privada com fins lucrativos",2.232951092,"CPC 3","Centro-Oeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.195945047,"CPC 4","Nordeste"
23,"UNIVERSIDADE FEEVALE","RS","Privada sem fins lucrativos",3.205376404,"CPC 4","Sul"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",3.178162307,"CPC 4","Sudeste"
208,"UNIVERSIDADE DE RIBEIRÃO PRETO","SP","Privada sem fins lucrativos",3.080930001,"CPC 4","Sudeste"
208,"UNIVERSIDADE DE RIBEIRÃO PRETO","SP","Privada sem fins lucrativos",3.661710065,"CPC 4","Sudeste"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.341819201,"CPC 4","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.627999773,"CPC 4","Sul"
513,"UNIVERSIDADE VALE DO RIO DOCE","MG","Privada sem fins lucrativos",2.428610456,"CPC 3","Sudeste"
582,"UNIVERSIDADE FEDERAL DE SANTA MARIA","RS","Pública Federal",3.358364672,"CPC 4","Sul"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.583120868,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.737292929,"CPC 3","Sudeste"
82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","SC","Privada sem fins lucrativos",3.143148036,"CPC 4","Sul"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",3.759759958,"CPC 4","Sul"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.94992361,"CPC 4","Sul"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.189841459,"CPC 4","Sudeste"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.752856164,"CPC 3","Sul"
532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL","RS","Privada sem fins lucrativos",3.318119072,"CPC 4","Sul"
9,"UNIVERSIDADE ESTADUAL DE LONDRINA","PR","Pública Estadual",3.015293553,"CPC 4","Sul"
582,"UNIVERSIDADE FEDERAL DE SANTA MARIA","RS","Pública Federal",3.661104198,"CPC 4","Sul"
582,"UNIVERSIDADE FEDERAL DE SANTA MARIA","RS","Pública Federal",2.87072733,"CPC 3","Sul"
582,"UNIVERSIDADE FEDERAL DE SANTA MARIA","RS","Pública Federal",3.446864794,"CPC 4","Sul"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.574725861,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.63763416,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.613710647,"CPC 3","Sudeste"
23,"UNIVERSIDADE FEEVALE","RS","Privada sem fins lucrativos",3.139667486,"CPC 4","Sul"
3849,"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS","TO","Pública Federal",3.340781283,"CPC 4","Norte"
